Equipamento,Escala,IMO,Inicio,Fim,Unidade,Quantidade
QC03,PTSIE374158335,8554452,2022-04-24 08:37:03,2022-04-23 18:30:06,Unidade,515.0
QC05,PTSIE086079585,1035010,2024-07-22 19:45:19,2024-07-23 08:44:21,Unidade,33.0
QC06,PTSIE086079585,1035010,2024-07-23 08:44:21,2024-07-24 00:42:35,Unidade,450.0
QC03,PTSIE086079585,1035010,2024-07-24 00:42:35,2024-07-24 07:37:11,Tonelada,599.9143024624012
QC04,PTSIE086079585,1035010,2024-07-24 07:37:11,2024-07-23 10:37:50,Unidade,172.0
QC07,PTSIE086079585,1035010,2024-07-23 10:37:50,2024-07-24 10:11:41,Quilograma,4633135.27726363
QC08,PTSIE086079585,1035010,2024-07-24 10:11:41,2024-07-23 20:44:30,Tonelada,256.502347942066
QC04,PTSIE526157025,0284203,2023-08-28 14:19:11,2023-08-28 21:26:16,Tonelada,760.7594399480323
QC06,PTSIE526157025,0284203,2023-08-28 21:26:16,2023-08-28 15:20:42,Unidade,931.0
QC03,PTSIE526157025,0284203,2023-08-28 15:20:42,2023-08-28 21:05:20,Unidade,117.0
QC07,PTSIE526157025,0284203,2023-08-28 21:05:20,2023-08-29 00:17:29,Unidade,73.0
QC08,PTSIE526157025,0284203,2023-08-29 00:17:29,2023-08-29 08:44:30,Unidade,89.0
QC05,PTSIE217281738,7888907,2023-09-15 22:21:14,2023-09-15 23:42:22,Tonelada,126.70984089580631
QC04,PTSIE217281738,7888907,2023-09-15 23:42:22,2023-09-16 03:55:30,Unidade,146.0
QC03,PTSIE217281738,7888907,2023-09-16 03:55:30,2023-09-16 13:54:58,Unidade,246.0
QC06,PTSIE217281738,7888907,2023-09-16 13:54:58,2023-09-16 08:49:13,Unidade,499.0
QC09,PTSIE891225687,3045243,2022-08-05 19:33:50,2022-08-06 07:43:33,Unidade,458.0
QC10,PTSIE891225687,3045243,2022-08-06 07:43:33,2022-08-06 12:49:26,Unidade,411.0
QC08,PTSIE891225687,3045243,2022-08-06 12:49:26,2022-08-05 21:16:23,Tonelada,448.01892477958455
QC07,PTSIE510303527,4518752,2023-04-15 16:08:12,2023-04-16 11:35:08,Unidade,73.0
QC08,PTSIE510303527,4518752,2023-04-16 11:35:08,2023-04-18 05:39:06,Unidade,250.0
QC10,PTSIE510303527,4518752,2023-04-18 05:39:06,2023-04-17 08:01:47,Unidade,125.0
QC09,PTSIE510303527,4518752,2023-04-17 08:01:47,2023-04-18 09:35:30,Unidade,727.0
QC06,PTSIE510303527,4518752,2023-04-18 09:35:30,2023-04-16 06:24:34,Unidade,81.0
QC05,PTSIE510303527,4518752,2023-04-16 06:24:34,2023-04-16 12:40:45,Tonelada,80.29392725625112
QC02,PTSIE510303527,4518752,2023-04-16 12:40:45,2023-04-18 00:10:59,Unidade,180.0
QC09,PTSIE313402327,0040500,2024-08-26 01:59:39,2024-08-26 15:04:50,Unidade,657.0
QC06,PTSIE313402327,0040500,2024-08-26 15:04:50,2024-08-26 20:33:48,Unidade,421.0
QC07,PTSIE313402327,0040500,2024-08-26 20:33:48,2024-08-26 18:24:21,Unidade,443.0
QC10,PTSIE313402327,0040500,2024-08-26 18:24:21,2024-08-26 12:26:43,Unidade,626.0
QC08,PTSIE313402327,0040500,2024-08-26 12:26:43,2024-08-26 16:29:22,Unidade,44.0
QC05,PTSIE418428271,3045243,2024-01-11 07:26:48,2024-01-11 12:56:07,Unidade,665.0
QC04,PTSIE418428271,3045243,2024-01-11 12:56:07,2024-01-12 03:20:24,Unidade,203.0
QC03,PTSIE418428271,3045243,2024-01-12 03:20:24,2024-01-12 00:31:42,Unidade,252.0
QC06,PTSIE418428271,3045243,2024-01-12 00:31:42,2024-01-11 13:12:33,Unidade,617.0
FLEXIVEL 1,PTSIE939426624,1671962,2021-12-24 13:34:57,2021-12-25 03:00:24,Unidade,22.0
QC10,PTSIE939426624,1671962,2021-12-25 03:00:24,2021-12-25 09:02:54,Unidade,228.0
QC09,PTSIE939426624,1671962,2021-12-25 09:02:54,2021-12-25 02:11:22,Unidade,471.0
QC07,PTSIE939426624,1671962,2021-12-25 02:11:22,2021-12-25 06:13:45,Unidade,262.0
QC08,PTSIE939426624,1671962,2021-12-25 06:13:45,2021-12-24 14:55:37,Unidade,50.0
QC03,PTSIE795739116,8348400,2024-04-30 23:08:01,2024-05-01 10:43:17,Unidade,197.0
QC10,PTSIE847316730,5428166,2024-07-01 17:44:05,2024-07-02 15:12:42,Unidade,139.0
QC09,PTSIE847316730,5428166,2024-07-02 15:12:42,2024-07-02 03:56:05,Unidade,238.0
QC08,PTSIE847316730,5428166,2024-07-02 03:56:05,2024-07-02 13:11:01,Unidade,225.0
QC07,PTSIE847316730,5428166,2024-07-02 13:11:01,2024-07-01 18:11:25,Tonelada,247.34345025360818
QC02,PTSIE685385434,7617938,2022-08-06 09:55:31,2022-08-08 06:27:50,Unidade,598.0
QC02,PTSIE385230691,3007629,2023-09-30 05:25:53,2023-09-30 18:09:41,Unidade,62.0
QC03,PTSIE385230691,3007629,2023-09-30 18:09:41,2023-09-30 10:26:13,Quilograma,2722813.4909777534
QC04,PTSIE385230691,3007629,2023-09-30 10:26:13,2023-09-30 05:29:45,Tonelada,451.082929799666
QC06,PTSIE380335855,4381182,2022-09-23 05:07:15,2022-09-23 13:49:03,Tonelada,498.03894021776443
QC08,PTSIE380335855,4381182,2022-09-23 13:49:03,2022-09-23 22:58:59,Unidade,177.0
QC07,PTSIE380335855,4381182,2022-09-23 22:58:59,2022-09-23 10:26:28,Tonelada,458.5685287836527
QC09,PTSIE380335855,4381182,2022-09-23 10:26:28,2022-09-23 09:27:03,Unidade,2.0
QC10,PTSIE380335855,4381182,2022-09-23 09:27:03,2022-09-23 08:30:57,Unidade,311.0
QC05,PTSIE244707191,2709039,2022-08-30 03:26:50,2022-08-31 00:20:07,Unidade,688.0
QC07,PTSIE244707191,2709039,2022-08-31 00:20:07,2022-08-31 01:11:46,Quilograma,538445.9052376527
QC09,PTSIE244707191,2709039,2022-08-31 01:11:46,2022-08-30 09:02:49,Unidade,193.0
QC10,PTSIE244707191,2709039,2022-08-30 09:02:49,2022-08-30 05:01:19,Quilograma,262044.63318518302
QC06,PTSIE244707191,2709039,2022-08-30 05:01:19,2022-08-30 21:07:07,Tonelada,302.56374290586893
QC08,PTSIE244707191,2709039,2022-08-30 21:07:07,2022-08-30 04:17:29,Unidade,87.0
QC05,PTSIE825082039,0667412,2023-06-27 00:44:30,2023-06-27 20:35:57,Unidade,16.0
QC04,PTSIE825082039,0667412,2023-06-27 20:35:57,2023-06-27 17:49:15,Tonelada,559.3874861348739
QC06,PTSIE825082039,0667412,2023-06-27 17:49:15,2023-06-27 10:54:11,Unidade,443.0
QC09,PTSIE100762301,8928330,2023-03-23 11:00:03,2023-03-23 17:39:48,Unidade,237.0
QC08,PTSIE100762301,8928330,2023-03-23 17:39:48,2023-03-23 13:08:45,Unidade,750.0
QC04,PTSIE100762301,8928330,2023-03-23 13:08:45,2023-03-23 21:40:55,Unidade,241.0
QC06,PTSIE100762301,8928330,2023-03-23 21:40:55,2023-03-23 13:58:40,Tonelada,571.4720179393653
QC05,PTSIE100762301,8928330,2023-03-23 13:58:40,2023-03-24 02:33:06,Unidade,147.0
QC07,PTSIE100762301,8928330,2023-03-24 02:33:06,2023-03-24 03:26:33,Unidade,138.0
QC10,PTSIE100762301,8928330,2023-03-24 03:26:33,2023-03-23 20:46:13,Unidade,76.0
FLEXIVEL 1,PTSIE100762301,8928330,2023-03-23 20:46:13,2023-03-24 00:54:10,Tonelada,576.5266442733293
QC02,PTSIE550228664,4819705,2024-07-19 21:49:34,2024-07-20 11:43:01,Unidade,281.0
QC03,PTSIE550228664,4819705,2024-07-20 11:43:01,2024-07-20 18:14:02,Tonelada,945.6679106285113
QC04,PTSIE550228664,4819705,2024-07-20 18:14:02,2024-07-21 09:26:58,Unidade,434.0
QC05,PTSIE742842687,7026644,2023-10-11 07:29:28,2023-10-11 16:54:20,Unidade,146.0
QC06,PTSIE742842687,7026644,2023-10-11 16:54:20,2023-10-12 07:13:56,Quilograma,40108.0
QC03,PTSIE742842687,7026644,2023-10-12 07:13:56,2023-10-12 01:22:00,Unidade,1237.0
QC07,PTSIE742842687,7026644,2023-10-12 01:22:00,2023-10-11 07:53:57,Unidade,426.0
QC08,PTSIE742842687,7026644,2023-10-11 07:53:57,2023-10-12 04:12:04,Unidade,715.0
FLEXIVEL 1,PTSIE742842687,7026644,2023-10-12 04:12:04,2023-10-11 14:20:38,Unidade,544.0
QC05,PTSIE900000838,0710273,2023-03-26 14:18:51,2023-03-26 19:55:16,Unidade,232.0
QC04,PTSIE900000838,0710273,2023-03-26 19:55:16,2023-03-27 12:24:19,Quilograma,40108.0
QC06,PTSIE900000838,0710273,2023-03-27 12:24:19,2023-03-26 17:10:56,Unidade,815.0
QC03,PTSIE776869502,1525785,2024-06-16 10:06:56,2024-06-16 13:00:01,Unidade,82.0
QC04,PTSIE776869502,1525785,2024-06-16 13:00:01,2024-06-17 02:35:42,Unidade,424.0
QC08,PTSIE919006723,7016463,2024-03-01 02:29:47,2024-03-01 14:33:05,Unidade,279.0
QC10,PTSIE919006723,7016463,2024-03-01 14:33:05,2024-03-01 05:47:57,Unidade,478.0
QC09,PTSIE919006723,7016463,2024-03-01 05:47:57,2024-03-01 09:32:12,Tonelada,160.09406620926126
QC07,PTSIE919006723,7016463,2024-03-01 09:32:12,2024-03-02 02:01:25,Unidade,128.0
QC06,PTSIE919006723,7016463,2024-03-02 02:01:25,2024-03-01 13:07:02,Tonelada,256.65783864414465
QC02,PTSIE824862803,3207056,2023-03-12 22:36:08,2023-03-12 22:37:36,Unidade,679.0
QC01,PTSIE824862803,3207056,2023-03-12 22:37:36,2023-03-13 10:37:06,Unidade,539.0
QC03,PTSIE713951095,8775484,2023-10-18 00:30:11,2023-10-18 06:49:40,Unidade,276.0
QC02,PTSIE713951095,8775484,2023-10-18 06:49:40,2023-10-18 02:28:59,Quilograma,2837008.6458526175
QC01,PTSIE713951095,8775484,2023-10-18 02:28:59,2023-10-18 23:42:00,Unidade,174.0
QC06,PTSIE205593620,0885170,2024-07-26 12:35:40,2024-07-27 08:25:39,Unidade,384.0
QC07,PTSIE205593620,0885170,2024-07-27 08:25:39,2024-07-27 07:26:32,Tonelada,1083.6622403233132
QC08,PTSIE205593620,0885170,2024-07-27 07:26:32,2024-07-27 06:50:34,Unidade,393.0
QC09,PTSIE205593620,0885170,2024-07-27 06:50:34,2024-07-27 11:34:13,Unidade,476.0
QC10,PTSIE205593620,0885170,2024-07-27 11:34:13,2024-07-26 18:24:51,Unidade,416.0
QC05,PTSIE835467058,8883771,2023-09-01 23:25:27,2023-09-02 15:58:37,Quilograma,1756378.6872572524
QC04,PTSIE835467058,8883771,2023-09-02 15:58:37,2023-09-02 01:04:09,Unidade,345.0
FLEXIVEL 1,PTSIE835467058,8883771,2023-09-02 01:04:09,2023-09-02 01:58:47,Unidade,379.0
QC03,PTSIE217366320,5622005,2023-08-05 20:49:55,2023-08-06 15:14:55,Unidade,551.0
QC02,PTSIE217366320,5622005,2023-08-06 15:14:55,2023-08-06 11:13:14,Unidade,141.0
QC04,PTSIE217366320,5622005,2023-08-06 11:13:14,2023-08-06 20:18:58,Unidade,272.0
QC04,PTSIE795814996,6464999,2023-03-20 09:13:24,2023-03-23 07:38:08,Quilograma,839532.1583547959
QC05,PTSIE795814996,6464999,2023-03-23 07:38:08,2023-03-21 21:29:07,Tonelada,229.7173276256677
QC06,PTSIE795814996,6464999,2023-03-21 21:29:07,2023-03-22 00:25:03,Unidade,550.0
QC07,PTSIE795814996,6464999,2023-03-22 00:25:03,2023-03-22 00:24:44,Tonelada,552.4641324002678
QC08,PTSIE795814996,6464999,2023-03-22 00:24:44,2023-03-23 03:42:52,Unidade,444.0
QC02,PTSIE108179836,1371828,2023-03-22 21:20:42,2023-03-23 19:20:16,Tonelada,102.28774156014276
QC03,PTSIE108179836,1371828,2023-03-23 19:20:16,2023-03-23 09:24:05,Unidade,175.0
QC04,PTSIE108179836,1371828,2023-03-23 09:24:05,2023-03-23 08:08:42,Unidade,360.0
QC01,PTSIE108179836,1371828,2023-03-23 08:08:42,2023-03-22 22:14:36,Tonelada,365.1951556523611
QC09,PTSIE364138144,4766558,2023-10-17 19:19:36,2023-10-18 04:47:15,Tonelada,561.2433980391445
QC10,PTSIE364138144,4766558,2023-10-18 04:47:15,2023-10-17 21:31:48,Unidade,401.0
QC05,PTSIE859566559,0537385,2023-02-25 13:20:05,2023-02-25 22:12:00,Unidade,702.0
FLEXIVEL 1,PTSIE859566559,0537385,2023-02-25 22:12:00,2023-02-26 05:35:14,Tonelada,653.4805355288323
QC06,PTSIE859566559,0537385,2023-02-26 05:35:14,2023-02-25 19:02:28,Unidade,288.0
QC07,PTSIE859566559,0537385,2023-02-25 19:02:28,2023-02-25 22:17:24,Tonelada,437.10071233002907
QC04,PTSIE859566559,0537385,2023-02-25 22:17:24,2023-02-25 14:37:51,Unidade,160.0
QC08,PTSIE630638916,1987557,2021-11-25 16:02:23,2021-11-26 06:24:32,Tonelada,953.9625192950654
QC09,PTSIE630638916,1987557,2021-11-26 06:24:32,2021-11-26 01:38:14,Unidade,251.0
QC10,PTSIE630638916,1987557,2021-11-26 01:38:14,2021-11-25 16:13:27,Quilograma,1370069.5710037795
QC06,PTSIE630638916,1987557,2021-11-25 16:13:27,2021-11-25 19:31:39,Unidade,207.0
QC07,PTSIE630638916,1987557,2021-11-25 19:31:39,2021-11-26 01:42:42,Unidade,275.0
QC10,PTSIE022307058,7319508,2022-12-10 17:56:36,2022-12-11 19:13:27,Unidade,412.0
QC09,PTSIE022307058,7319508,2022-12-11 19:13:27,2022-12-12 15:25:18,Unidade,0.0
QC08,PTSIE022307058,7319508,2022-12-12 15:25:18,2022-12-11 04:58:54,Quilograma,277295.01363118703
QC07,PTSIE022307058,7319508,2022-12-11 04:58:54,2022-12-13 05:58:31,Unidade,131.0
QC02,PTSIE278457924,1574326,2024-10-17 01:40:10,2024-10-17 12:35:20,Unidade,293.0
QC01,PTSIE278457924,1574326,2024-10-17 12:35:20,2024-10-17 18:57:15,Quilograma,506347.34519993677
QC03,PTSIE278457924,1574326,2024-10-17 18:57:15,2024-10-17 02:06:27,Unidade,136.0
QC08,PTSIE761972400,8291150,2024-02-01 14:39:41,2024-02-01 19:56:57,Unidade,322.0
QC09,PTSIE761972400,8291150,2024-02-01 19:56:57,2024-02-01 22:00:09,Unidade,149.0
FLEXIVEL 1,PTSIE761972400,8291150,2024-02-01 22:00:09,2024-02-01 15:12:46,Unidade,239.0
QC10,PTSIE761972400,8291150,2024-02-01 15:12:46,2024-02-02 10:30:41,Unidade,373.0
QC07,PTSIE761972400,8291150,2024-02-02 10:30:41,2024-02-01 20:25:10,Unidade,276.0
QC03,PTSIE913550683,1018486,2023-03-09 06:00:58,2023-03-10 07:42:49,Quilograma,326393.0994030189
QC02,PTSIE913550683,1018486,2023-03-10 07:42:49,2023-03-10 04:22:21,Tonelada,56.028410836067316
FLEXIVEL 2,PTSIE913550683,1018486,2023-03-10 04:22:21,2023-03-10 11:06:09,Tonelada,53.49813991678146
QC09,PTSIE295335591,2353126,2022-07-25 15:33:03,2022-07-26 12:33:18,Unidade,373.0
QC10,PTSIE295335591,2353126,2022-07-26 12:33:18,2022-07-25 19:07:40,Unidade,165.0
FLEXIVEL 1,PTSIE295335591,2353126,2022-07-25 19:07:40,2022-07-26 12:20:18,Unidade,257.0
QC08,PTSIE295335591,2353126,2022-07-26 12:20:18,2022-07-25 18:59:02,Unidade,231.0
QC10,PTSIE485870535,5309132,2023-01-05 06:31:31,2023-01-05 21:55:08,Unidade,241.0
QC08,PTSIE485870535,5309132,2023-01-05 21:55:08,2023-01-05 19:30:56,Unidade,187.0
QC09,PTSIE485870535,5309132,2023-01-05 19:30:56,2023-01-06 04:09:18,Unidade,1.0
QC06,PTSIE485870535,5309132,2023-01-06 04:09:18,2023-01-06 02:25:10,Tonelada,704.7395487861843
QC05,PTSIE485870535,5309132,2023-01-06 02:25:10,2023-01-06 05:49:44,Unidade,571.0
QC04,PTSIE485870535,5309132,2023-01-06 05:49:44,2023-01-05 09:11:44,Unidade,248.0
QC03,PTSIE485870535,5309132,2023-01-05 09:11:44,2023-01-05 12:56:49,Unidade,110.0
QC02,PTSIE347738893,9904261,2023-11-16 02:15:31,2023-11-16 20:12:26,Unidade,314.0
QC03,PTSIE347738893,9904261,2023-11-16 20:12:26,2023-11-16 09:47:17,Quilograma,110338.15266071801
QC01,PTSIE347738893,9904261,2023-11-16 09:47:17,2023-11-16 19:16:33,Quilograma,3082249.2396053732
FLEXIVEL 1,PTSIE347738893,9904261,2023-11-16 19:16:33,2023-11-16 16:22:06,Tonelada,205.8977025949242
QC04,PTSIE347738893,9904261,2023-11-16 16:22:06,2023-11-16 17:30:47,Unidade,96.0
QC05,PTSIE279568451,2784637,2023-01-27 15:21:57,2023-01-28 07:01:10,Unidade,1.0
QC04,PTSIE279568451,2784637,2023-01-28 07:01:10,2023-01-28 11:29:02,Quilograma,1016428.9921482212
QC03,PTSIE279568451,2784637,2023-01-28 11:29:02,2023-01-28 02:56:04,Unidade,57.0
QC06,PTSIE279568451,2784637,2023-01-28 02:56:04,2023-01-27 19:02:33,Tonelada,174.73895226827392
QC05,PTSIE475171889,5627417,2023-07-26 06:57:13,2023-07-26 22:20:20,Quilograma,398404.0920309088
QC06,PTSIE475171889,5627417,2023-07-26 22:20:20,2023-07-26 11:24:33,Unidade,1.0
QC07,PTSIE475171889,5627417,2023-07-26 11:24:33,2023-07-26 16:40:27,Unidade,509.0
QC08,PTSIE850045008,3045243,2022-05-27 09:24:45,2022-05-28 05:43:40,Unidade,332.0
QC07,PTSIE850045008,3045243,2022-05-28 05:43:40,2022-05-27 11:38:36,Unidade,335.0
QC09,PTSIE850045008,3045243,2022-05-27 11:38:36,2022-05-27 11:53:33,Unidade,551.0
QC09,PTSIE650158049,5392278,2024-03-16 13:51:18,2024-03-17 04:41:27,Tonelada,335.5354718963381
QC08,PTSIE650158049,5392278,2024-03-17 04:41:27,2024-03-16 23:28:49,Unidade,568.0
QC07,PTSIE650158049,5392278,2024-03-16 23:28:49,2024-03-16 22:34:17,Quilograma,585817.3666957694
QC10,PTSIE650158049,5392278,2024-03-16 22:34:17,2024-03-16 19:47:33,Quilograma,4547509.32454561
FLEXIVEL 1,PTSIE650158049,5392278,2024-03-16 19:47:33,2024-03-16 18:29:55,Unidade,103.0
QC06,PTSIE650158049,5392278,2024-03-16 18:29:55,2024-03-17 00:22:11,Unidade,502.0
QC04,PTSIE188538370,1950084,2023-07-06 01:38:19,2023-07-06 15:29:53,Tonelada,252.29700139524397
QC05,PTSIE188538370,1950084,2023-07-06 15:29:53,2023-07-06 23:36:21,Unidade,216.0
QC03,PTSIE188538370,1950084,2023-07-06 23:36:21,2023-07-06 09:29:21,Unidade,567.0
QC06,PTSIE598002218,8712020,2024-05-13 11:37:34,2024-05-13 19:13:22,Unidade,359.0
QC07,PTSIE598002218,8712020,2024-05-13 19:13:22,2024-05-14 01:37:50,Unidade,99.0
QC05,PTSIE598002218,8712020,2024-05-14 01:37:50,2024-05-13 18:15:49,Tonelada,566.2297335754199
QC04,PTSIE598002218,8712020,2024-05-13 18:15:49,2024-05-14 00:43:47,Unidade,176.0
QC06,PTSIE983333532,4381182,2023-10-06 16:55:05,2023-10-08 05:20:27,Unidade,952.0
QC04,PTSIE983333532,4381182,2023-10-08 05:20:27,2023-10-09 04:47:18,Unidade,139.0
QC07,PTSIE983333532,4381182,2023-10-09 04:47:18,2023-10-07 15:19:06,Unidade,348.0
QC08,PTSIE983333532,4381182,2023-10-07 15:19:06,2023-10-06 23:56:50,Unidade,207.0
QC09,PTSIE983333532,4381182,2023-10-06 23:56:50,2023-10-09 09:43:28,Unidade,304.0
QC05,PTSIE436549359,0548393,2024-01-14 12:24:24,2024-01-14 17:35:44,Tonelada,477.24736352415243
QC06,PTSIE436549359,0548393,2024-01-14 17:35:44,2024-01-15 06:00:50,Unidade,363.0
QC04,PTSIE436549359,0548393,2024-01-15 06:00:50,2024-01-15 07:18:55,Tonelada,364.17894054502835
QC07,PTSIE436549359,0548393,2024-01-15 07:18:55,2024-01-14 23:58:19,Unidade,445.0
QC10,PTSIE776302342,3780154,2024-05-21 06:52:29,2024-05-23 05:48:20,Tonelada,664.5969083755167
QC09,PTSIE776302342,3780154,2024-05-23 05:48:20,2024-05-23 00:55:24,Unidade,813.0
QC08,PTSIE776302342,3780154,2024-05-23 00:55:24,2024-05-22 07:58:32,Unidade,316.0
QC03,PTSIE444701049,5474380,2022-08-13 09:42:14,2022-08-13 23:24:05,Unidade,39.0
QC04,PTSIE490952368,4633859,2022-04-15 11:36:08,2022-04-15 12:57:00,Unidade,439.0
QC05,PTSIE490952368,4633859,2022-04-15 12:57:00,2022-04-16 08:40:56,Tonelada,565.2876873921293
QC06,PTSIE490952368,4633859,2022-04-16 08:40:56,2022-04-16 09:26:29,Unidade,61.0
FLEXIVEL 1,PTSIE490952368,4633859,2022-04-16 09:26:29,2022-04-16 09:29:13,Tonelada,418.93777309795723
QC03,PTSIE490952368,4633859,2022-04-16 09:29:13,2022-04-16 07:59:47,Tonelada,134.13104650496638
QC10,PTSIE246767665,7696621,2024-05-22 15:20:03,2024-05-22 17:42:30,Tonelada,523.7042482817602
QC09,PTSIE246767665,7696621,2024-05-22 17:42:30,2024-05-23 11:55:25,Tonelada,348.6523780075696
QC08,PTSIE246767665,7696621,2024-05-23 11:55:25,2024-05-23 05:21:18,Unidade,331.0
QC10,PTSIE759590886,9242622,2024-07-11 20:31:08,2024-07-12 02:11:47,Unidade,342.0
QC09,PTSIE759590886,9242622,2024-07-12 02:11:47,2024-07-12 02:21:25,Unidade,386.0
QC08,PTSIE759590886,9242622,2024-07-12 02:21:25,2024-07-12 05:35:06,Unidade,335.0
QC05,PTSIE272288366,8712020,2024-08-03 08:45:20,2024-08-03 15:53:12,Unidade,210.0
QC04,PTSIE272288366,8712020,2024-08-03 15:53:12,2024-08-03 08:49:50,Tonelada,90.8929339887612
QC06,PTSIE272288366,8712020,2024-08-03 08:49:50,2024-08-04 06:32:56,Unidade,64.0
QC03,PTSIE272288366,8712020,2024-08-04 06:32:56,2024-08-04 02:26:42,Unidade,308.0
QC04,PTSIE629119818,4042021,2023-02-14 02:41:03,2023-02-14 04:57:12,Quilograma,1538548.9148373778
QC05,PTSIE629119818,4042021,2023-02-14 04:57:12,2023-02-14 05:33:04,Unidade,700.0
QC03,PTSIE629119818,4042021,2023-02-14 05:33:04,2023-02-14 05:31:54,Unidade,248.0
QC05,PTSIE903271626,3045243,2024-03-24 18:47:33,2024-03-25 06:38:13,Tonelada,323.67249172935226
QC03,PTSIE903271626,3045243,2024-03-25 06:38:13,2024-03-25 07:56:18,Tonelada,360.8189359732648
QC07,PTSIE903271626,3045243,2024-03-25 07:56:18,2024-03-24 21:55:09,Unidade,667.0
QC06,PTSIE903271626,3045243,2024-03-24 21:55:09,2024-03-25 15:12:43,Unidade,60.0
FLEXIVEL 1,PTSIE903271626,3045243,2024-03-25 15:12:43,2024-03-25 16:01:47,Quilograma,85039.04034549929
FLEXIVEL 2,PTSIE903271626,3045243,2024-03-25 16:01:47,2024-03-24 22:50:16,Unidade,237.0
QC09,PTSIE835924113,9844952,2024-03-12 08:48:20,2024-03-13 00:49:15,Unidade,716.0
QC10,PTSIE835924113,9844952,2024-03-13 00:49:15,2024-03-13 04:23:52,Tonelada,243.5762592617035
QC08,PTSIE835924113,9844952,2024-03-13 04:23:52,2024-03-12 17:18:31,Unidade,1146.0
QC06,PTSIE645971985,0200719,2022-10-19 12:51:47,2022-10-19 23:06:51,Unidade,268.0
QC04,PTSIE645971985,0200719,2022-10-19 23:06:51,2022-10-19 20:14:09,Unidade,151.0
QC07,PTSIE645971985,0200719,2022-10-19 20:14:09,2022-10-20 01:31:42,Unidade,286.0
QC05,PTSIE645971985,0200719,2022-10-20 01:31:42,2022-10-19 21:14:35,Tonelada,84.61325231433352
QC05,PTSIE638597840,3417214,2022-04-09 14:48:29,2022-04-11 02:07:05,Tonelada,251.18464099707842
QC02,PTSIE638597840,3417214,2022-04-11 02:07:05,2022-04-09 15:18:59,Tonelada,277.8452127762422
QC03,PTSIE638597840,3417214,2022-04-09 15:18:59,2022-04-09 18:57:26,Unidade,110.0
QC04,PTSIE638597840,3417214,2022-04-09 18:57:26,2022-04-10 21:11:21,Unidade,209.0
QC03,PTSIE070135846,4739386,2022-01-13 22:01:12,2022-01-15 16:06:37,Tonelada,533.1443352901648
QC02,PTSIE070135846,4739386,2022-01-15 16:06:37,2022-01-13 23:10:31,Unidade,203.0
FLEXIVEL 1,PTSIE070135846,4739386,2022-01-13 23:10:31,2022-01-14 22:08:21,Unidade,409.0
QC01,PTSIE070135846,4739386,2022-01-14 22:08:21,2022-01-16 07:28:34,Quilograma,40108.0
QC02,PTSIE433120026,4409629,2023-10-30 07:40:01,2023-10-31 01:22:43,Quilograma,691159.5772518874
QC03,PTSIE433120026,4409629,2023-10-31 01:22:43,2023-10-30 19:28:51,Unidade,169.0
QC01,PTSIE433120026,4409629,2023-10-30 19:28:51,2023-10-30 12:38:26,Unidade,412.0
QC08,PTSIE075619064,1078396,2022-10-25 13:08:21,2022-10-26 01:57:28,Quilograma,1095411.6516693835
QC09,PTSIE075619064,1078396,2022-10-26 01:57:28,2022-10-26 04:22:21,Unidade,320.0
QC10,PTSIE075619064,1078396,2022-10-26 04:22:21,2022-10-27 02:19:52,Unidade,99.0
QC10,PTSIE802225077,7417140,2021-12-02 07:40:00,2021-12-02 14:38:12,Unidade,505.0
QC09,PTSIE802225077,7417140,2021-12-02 14:38:12,2021-12-03 00:02:04,Unidade,298.0
QC08,PTSIE802225077,7417140,2021-12-03 00:02:04,2021-12-02 17:13:41,Unidade,509.0
QC07,PTSIE802225077,7417140,2021-12-02 17:13:41,2021-12-02 21:53:54,Unidade,420.0
QC06,PTSIE616159389,0628120,2023-09-14 05:01:30,2023-09-14 07:35:32,Unidade,159.0
QC07,PTSIE616159389,0628120,2023-09-14 07:35:32,2023-09-14 12:21:55,Unidade,385.0
QC05,PTSIE616159389,0628120,2023-09-14 12:21:55,2023-09-14 17:15:51,Unidade,869.0
FLEXIVEL 1,PTSIE616159389,0628120,2023-09-14 17:15:51,2023-09-14 23:57:49,Unidade,231.0
QC08,PTSIE616159389,0628120,2023-09-14 23:57:49,2023-09-14 20:56:57,Unidade,318.0
QC04,PTSIE085991391,8093376,2024-02-28 03:39:47,2024-02-28 09:49:40,Unidade,439.0
QC06,PTSIE085991391,8093376,2024-02-28 09:49:40,2024-02-28 05:34:13,Unidade,494.0
QC05,PTSIE085991391,8093376,2024-02-28 05:34:13,2024-02-28 13:15:12,Unidade,296.0
QC03,PTSIE085991391,8093376,2024-02-28 13:15:12,2024-02-28 16:03:11,Tonelada,146.04057995952016
QC06,PTSIE048159146,6250716,2024-08-04 12:28:59,2024-08-05 02:52:50,Quilograma,3019714.275898848
QC07,PTSIE048159146,6250716,2024-08-05 02:52:50,2024-08-05 05:18:15,Quilograma,922358.8024249426
QC05,PTSIE048159146,6250716,2024-08-05 05:18:15,2024-08-04 13:00:02,Unidade,162.0
QC06,PTSIE142498176,8005379,2022-10-23 21:23:30,2022-10-24 11:03:51,Unidade,262.0
QC04,PTSIE142498176,8005379,2022-10-24 11:03:51,2022-10-24 05:44:59,Unidade,182.0
QC05,PTSIE142498176,8005379,2022-10-24 05:44:59,2022-10-24 03:23:28,Unidade,336.0
QC07,PTSIE142498176,8005379,2022-10-24 03:23:28,2022-10-24 04:03:44,Unidade,277.0
